label,price,product_category_name,delivery_days
1,659.0,sports_leisure,34
1,13.65,electronics,2
1,99.9,furniture_decor,42
0,89.9,home_confort,8
1,89.9,computers_accessories,139
0,89.0,telephony,9
1,550.0,health_beauty,71
1,31.9,cool_stuff,5
1,98.75,housewares,91
0,32.99,fixed_telephony,243
1,106.99,office_furniture,81
1,43.9,housewares,36
1,179.9,watches_gifts,11
1,74.0,bed_bath_table,14
1,95.5,sports_leisure,1
1,199.9,garden_tools,14
1,712.9,office_furniture,14
1,56.8,fashion_shoes,14
0,69.9,toys,251
1,209.99,auto,7
0,287.0,furniture_bedroom,7
0,23.99,health_beauty,18
1,189.0,watches_gifts,1
1,34.9,pet_shop,183
0,169.9,furniture_decor,5
1,349.9,perfumery,107
1,76.0,telephony,214
1,65.0,cds_dvds_musicals,6
1,209.9,sports_leisure,102
1,19.99,health_beauty,13
1,189.9,telephony,17
0,125.0,watches_gifts,16
0,149.0,watches_gifts,7
1,19.9,telephony,154
1,236.0,watches_gifts,9
1,155.99,watches_gifts,12
1,107.9,baby,2
0,139.99,office_furniture,4
0,59.0,fashion_bags_accessories,107
0,49.99,fashion_bags_accessories,9
1,86.5,furniture_mattress_and_upholstery,4
1,129.0,housewares,4
1,179.0,perfumery,15
1,10.99,fixed_telephony,4
1,65.0,housewares,5
0,188.0,cool_stuff,7
1,208.9,watches_gifts,153
1,49.9,bed_bath_table,17
1,99.0,garden_tools,41
0,48.9,watches_gifts,126
1,34.9,bed_bath_table,214
0,157.9,fashion_shoes,320
1,31.9,computers_accessories,5
0,44.95,construction_tools_safety,15
1,43.0,drinks,8
1,516.9,watches_gifts,108
1,39.0,sports_leisure,14
1,167.0,furniture_decor,37
0,139.99,cool_stuff,214
1,39.0,sports_leisure,226
1,219.99,bed_bath_table,159
1,180.0,housewares,47
1,29.9,health_beauty,98
0,13.9,bed_bath_table,98
1,47.49,drinks,156
1,118.44,health_beauty,3
1,99.9,sports_leisure,8
0,89.9,bed_bath_table,8
1,99.0,cool_stuff,184
0,49.99,furniture_living_room,127
0,49.0,telephony,7
1,17.99,pet_shop,13
1,179.99,health_beauty,62
1,265.0,pet_shop,13
0,62.7,auto,13
1,99.0,auto,73
1,284.99,drinks,51
1,229.0,watches_gifts,75
1,155.5,electronics,61
0,89.0,stationery,9
1,139.0,watches_gifts,5
1,18.95,housewares,7
1,328.0,small_appliances,7
1,39.49,auto,32
1,89.18,furniture_decor,29
1,22.99,computers_accessories,153
1,599.99,watches_gifts,309
1,24.9,health_beauty,32
1,36.15,home_appliances,7
1,74.99,sports_leisure,13
0,144.99,garden_tools,21
0,42.3,health_beauty,6
1,29.98,telephony,6
1,369.9,watches_gifts,161
1,26.9,housewares,4
1,96.49,sports_leisure,73
1,69.0,garden_tools,164
1,59.9,garden_tools,70
1,89.9,luggage_accessories,9
1,205.0,bed_bath_table,217
0,22.0,computers_accessories,3
0,185.0,furniture_decor,99
0,44.99,bed_bath_table,75
1,75.0,health_beauty,2
1,175.0,perfumery,184
1,104.9,toys,153
0,32.99,furniture_decor,26
0,69.9,pet_shop,28
1,13.65,electronics,9
1,53.9,garden_tools,184
1,19.99,computers_accessories,125
0,199.9,audio,73
1,16.99,fixed_telephony,6
0,79.9,sports_leisure,28
1,52.9,housewares,123
1,46.5,stationery,123
1,129.0,garden_tools,244
1,13.65,electronics,181
0,16.99,computers_accessories,283
1,38.9,baby,130
0,34.95,fashion_bags_accessories,182
1,427.0,cool_stuff,36
1,149.0,bed_bath_table,41
1,55.0,perfumery,36
1,79.9,housewares,10
1,179.9,bed_bath_table,184
1,97.9,sports_leisure,62
1,122.0,cool_stuff,6
1,59.0,fashion_bags_accessories,35
1,49.9,computers_accessories,250
1,59.99,fashion_bags_accessories,41
1,25.99,cool_stuff,2
0,1380.0,fixed_telephony,13
1,25.9,sports_leisure,8
1,349.9,health_beauty,139
1,380.97,perfumery,9
1,449.9,kitchen_dining_laundry_garden_furniture,167
1,29.99,fashion_bags_accessories,151
1,169.99,office_furniture,10
1,13.98,telephony,61
0,140.0,furniture_decor,122
1,69.9,christmas_supplies,182
1,56.0,watches_gifts,24
1,62.9,furniture_decor,228
1,75.0,furniture_decor,284
1,27.99,telephony,3
1,200.0,bed_bath_table,25
0,199.9,bed_bath_table,40
1,503.34,health_beauty,12
0,1125.9,musical_instruments,16
1,110.0,health_beauty,14
1,149.0,computers_accessories,148
1,299.99,telephony,123
0,110.32,health_beauty,128
1,49.99,health_beauty,2
0,113.99,bed_bath_table,1
1,670.0,musical_instruments,2
1,109.9,construction_tools_construction,36
1,79.0,stationery,248
1,44.9,toys,248
1,9.5,electronics,212
0,39.99,costruction_tools_garden,7
1,119.9,perfumery,228
0,599.0,watches_gifts,122
1,118.0,watches_gifts,245
1,59.9,garden_tools,19
0,119.5,computers_accessories,7
1,117.0,industry_commerce_and_business,3
1,126.0,furniture_decor,212
1,84.9,musical_instruments,22
1,172.0,watches_gifts,3
1,139.8,watches_gifts,161
1,43.9,health_beauty,8
1,78.0,watches_gifts,8
0,29.9,health_beauty,14
1,154.99,office_furniture,71
1,69.9,bed_bath_table,61
1,56.97,food,11
0,139.0,sports_leisure,41
0,59.9,furniture_decor,153
0,388.0,baby,36
0,175.0,computers_accessories,7
1,122.99,health_beauty,4
1,239.0,small_appliances,4
1,149.9,luggage_accessories,36
1,689.89,consoles_games,212
1,29.99,telephony,101
0,267.5,fixed_telephony,9
1,114.6,office_furniture,61
1,29.9,health_beauty,5
1,69.9,sports_leisure,11
1,14.9,audio,19
1,848.9,watches_gifts,153
0,44.99,telephony,13
1,49.9,bed_bath_table,231
1,179.8,bed_bath_table,123
1,89.0,housewares,19
1,159.0,bed_bath_table,2
0,99.0,garden_tools,7
0,137.0,la_cuisine,38
0,113.57,bed_bath_table,7
0,100.0,baby,158
1,29.99,telephony,34
1,59.9,bed_bath_table,154
0,99.0,tablets_printing_image,9
0,58.9,cool_stuff,9
1,32.99,furniture_decor,130
1,362.99,cool_stuff,4
0,129.9,health_beauty,139
1,35.99,computers_accessories,61
1,23.9,computers_accessories,3
1,43.0,sports_leisure,273
1,24.9,health_beauty,273
1,39.9,fashion_bags_accessories,8
1,155.97,watches_gifts,214
1,13.9,bed_bath_table,285
1,119.9,health_beauty,8
1,82.99,sports_leisure,123
0,27.9,auto,11
1,13.99,perfumery,13
1,89.9,bed_bath_table,14
1,120.0,baby,5
1,24.5,consoles_games,5
1,35.9,baby,6
1,152.49,auto,8
1,17.9,electronics,7
1,89.99,fashion_childrens_clothes,275
0,27.9,food,214
1,52.66,housewares,3
1,89.9,toys,38
0,229.0,furniture_decor,19
0,109.9,computers_accessories,32
0,49.0,furniture_decor,191
1,69.9,home_appliances,6
1,53.9,garden_tools,5
1,49.95,bed_bath_table,214
1,49.9,garden_tools,6
0,69.99,art,13
1,99.99,art,8
1,46.98,food_drink,1
0,270.0,watches_gifts,24
1,40.0,auto,15
1,34.9,housewares,8
0,93.97,auto,103
1,19.9,electronics,214
1,38.99,electronics,7
0,82.8,computers_accessories,250
1,49.99,sports_leisure,4
1,49.99,electronics,128
1,29.9,housewares,31
1,120.0,housewares,151
0,89.99,health_beauty,161
1,169.9,stationery,3
1,21.99,telephony,187
1,149.9,baby,52
1,19.95,books_general_interest,39
1,79.9,furniture_decor,23
1,69.99,cool_stuff,0
1,319.9,perfumery,214
1,59.9,computers_accessories,8
0,16.9,furniture_decor,10
1,8.85,furniture_decor,6
1,29.0,watches_gifts,2
1,52.64,bed_bath_table,0
0,49.9,garden_tools,9
1,34.9,toys,225
1,115.0,furniture_decor,89
1,19.9,consoles_games,7
1,89.99,health_beauty,161
1,34.99,telephony,161
1,103.9,electronics,153
1,52.49,sports_leisure,214
1,250.0,fashion_bags_accessories,214
1,114.0,bed_bath_table,160
1,695.72,computers_accessories,4
1,56.99,bed_bath_table,4
1,59.9,garden_tools,17
1,170.0,watches_gifts,4
1,199.0,bed_bath_table,7
1,159.9,bed_bath_table,7
1,149.9,stationery,7
1,99.9,furniture_decor,14
1,99.9,pet_shop,10
1,139.0,computers_accessories,102
1,49.89,health_beauty,14
0,39.99,bed_bath_table,122
1,54.0,small_appliances,9
1,349.9,health_beauty,11
1,129.05,furniture_decor,101
0,35.0,furniture_decor,1
0,53.9,garden_tools,1
0,249.0,health_beauty,7
1,899.99,sports_leisure,305
1,160.0,health_beauty,252
1,56.0,watches_gifts,11
0,29.99,bed_bath_table,11
0,87.85,bed_bath_table,11
1,54.0,health_beauty,50
0,35.99,baby,6
0,59.9,auto,124
1,395.0,electronics,19
1,129.0,computers_accessories,4
1,59.9,auto,12
0,99.7,sports_leisure,187
1,90.0,baby,51
1,99.9,luggage_accessories,214
1,49.0,musical_instruments,21
1,24.9,health_beauty,15
1,79.0,stationery,6
1,122.99,health_beauty,2
0,56.99,perfumery,13
1,58.9,auto,6
1,86.9,bed_bath_table,171
1,170.0,home_appliances_2,65
1,99.0,pet_shop,28
1,59.9,sports_leisure,109
1,199.9,bed_bath_table,224
1,349.9,toys,224
1,177.32,home_appliances,3
1,79.99,sports_leisure,162
1,99.99,kitchen_dining_laundry_garden_furniture,273
1,39.9,housewares,138
1,56.99,perfumery,7
1,35.0,health_beauty,12
1,49.0,watches_gifts,291
1,59.0,watches_gifts,7
1,18.95,housewares,7
1,449.9,perfumery,11
1,148.0,cool_stuff,130
1,84.0,home_confort,89
1,59.99,sports_leisure,47
0,130.0,sports_leisure,14
1,100.0,watches_gifts,28
1,156.94,office_furniture,10
1,59.99,consoles_games,215
0,13.7,electronics,7
0,99.0,perfumery,11
1,199.0,health_beauty,181
1,219.0,home_confort,47
1,99.99,cool_stuff,3
1,119.0,watches_gifts,22
1,32.9,housewares,8
1,25.6,toys,6
1,23.9,sports_leisure,127
1,42.99,toys,13
1,61.9,bed_bath_table,243
0,899.0,watches_gifts,15
1,149.99,bed_bath_table,183
1,248.99,luggage_accessories,39
1,39.0,sports_leisure,67
1,46.99,housewares,304
1,50.4,sports_leisure,6
1,215.0,bed_bath_table,23
0,97.0,stationery,13
1,99.99,toys,2
1,34.99,furniture_decor,21
1,99.99,cool_stuff,256
1,48.99,electronics,12
1,89.99,sports_leisure,12
0,84.99,bed_bath_table,2
1,110.0,health_beauty,69
1,138.0,housewares,106
0,59.9,garden_tools,6
0,49.9,sports_leisure,7
0,49.9,sports_leisure,13
1,65.9,sports_leisure,70
1,760.0,health_beauty,9
1,25.9,electronics,51
1,69.9,bed_bath_table,82
1,116.9,perfumery,39
1,39.9,telephony,38
1,84.99,perfumery,7
1,68.0,health_beauty,8
0,6.9,perfumery,9
1,32.89,sports_leisure,18
1,29.0,watches_gifts,44
1,138.0,housewares,18
0,79.9,computers_accessories,3
1,39.99,bed_bath_table,242
0,69.9,furniture_decor,1
1,21.99,agro_industry_and_commerce,12
0,229.99,cool_stuff,339
1,169.9,bed_bath_table,222
1,199.9,electronics,90
0,109.9,sports_leisure,8
1,76.9,bed_bath_table,7
1,49.0,fashion_bags_accessories,9
1,64.99,health_beauty,8
1,315.5,sports_leisure,39
0,84.9,fashion_shoes,214
1,129.0,housewares,19
1,129.9,luggage_accessories,11
1,189.0,stationery,127
1,59.9,housewares,7
1,16.9,garden_tools,7
0,174.0,perfumery,280
0,179.9,bed_bath_table,11
1,67.9,computers_accessories,13
1,169.9,furniture_decor,51
1,69.9,sports_leisure,61
1,37.9,furniture_decor,21
1,169.9,baby,12
0,289.0,luggage_accessories,99
1,67.9,furniture_decor,106
1,42.99,toys,214
1,139.0,watches_gifts,9
1,23.9,home_construction,19
0,89.9,home_confort,1
1,146.0,watches_gifts,14
1,59.9,housewares,275
1,599.0,cool_stuff,10
0,78.9,bed_bath_table,164
0,72.9,bed_bath_table,92
0,68.9,bed_bath_table,41
0,59.9,bed_bath_table,120
0,129.0,furniture_decor,128
1,59.9,sports_leisure,6
1,49.9,garden_tools,17
1,15.9,housewares,181
1,179.99,watches_gifts,191
1,45.9,furniture_decor,15
1,54.16,housewares,14
1,104.0,health_beauty,214
1,45.9,bed_bath_table,5
1,29.99,telephony,101
1,18.0,electronics,1
1,29.5,cool_stuff,234
0,1106.99,baby,354
1,69.9,sports_leisure,90
1,199.0,cool_stuff,161
1,49.9,stationery,71
1,34.9,consoles_games,166
1,186.0,fashion_bags_accessories,4
1,89.9,bed_bath_table,261
1,149.9,bed_bath_table,61
0,29.9,health_beauty,10
1,53.9,garden_tools,20
0,280.0,furniture_decor,4
0,81.8,bed_bath_table,7
0,229.99,toys,8
0,29.9,construction_tools_lights,7
1,65.99,cool_stuff,10
1,49.9,garden_tools,184
1,114.9,bed_bath_table,101
0,93.0,perfumery,74
0,23.99,health_beauty,2
0,17.89,telephony,153
1,15.0,computers_accessories,14
0,26.9,computers_accessories,18
1,109.9,bed_bath_table,70
0,45.0,computers_accessories,214
1,249.0,watches_gifts,7
1,50.19,home_appliances,3
1,160.0,toys,306
0,41.99,bed_bath_table,6
1,29.9,computers_accessories,4
0,119.0,pet_shop,7
1,151.52,health_beauty,10
1,28.9,telephony,76
1,42.9,bed_bath_table,9
1,86.4,cool_stuff,32
1,69.9,bed_bath_table,82
1,102.9,watches_gifts,8
1,14.9,furniture_decor,1
1,49.9,furniture_decor,34
1,120.0,perfumery,19
1,339.0,perfumery,72
0,46.9,stationery,39
1,99.9,cool_stuff,124
0,50.0,baby,244
0,33.89,food,23
1,49.9,auto,8
1,89.9,bed_bath_table,12
1,58.19,housewares,14
1,122.99,health_beauty,2
1,599.0,watches_gifts,214
1,69.9,bed_bath_table,183
1,197.5,computers_accessories,43
1,148.9,bed_bath_table,160
1,41.0,bed_bath_table,14
1,48.99,bed_bath_table,14
1,99.99,cool_stuff,4
1,89.99,office_furniture,247
1,59.9,fashion_bags_accessories,1
0,16.89,electronics,1
0,55.9,sports_leisure,39
1,34.9,housewares,289
1,159.9,toys,218
0,38.9,computers_accessories,6
1,152.0,sports_leisure,13
1,205.0,bed_bath_table,31
1,29.9,health_beauty,12
1,39.99,bed_bath_table,12
1,194.99,sports_leisure,16
1,36.9,musical_instruments,13
1,95.0,bed_bath_table,19
1,79.0,housewares,6
1,13.5,housewares,13
0,29.9,home_appliances,10
1,39.8,housewares,131
1,28.49,auto,1
1,21.9,electronics,61
1,56.99,perfumery,30
1,43.2,sports_leisure,8
0,146.94,office_furniture,33
1,49.0,furniture_decor,273
0,184.9,market_place,8
1,152.0,health_beauty,13
1,79.9,auto,245
1,44.99,cool_stuff,21
1,67.9,watches_gifts,100
1,219.0,watches_gifts,16
1,155.0,sports_leisure,314
1,95.9,auto,132
0,49.0,fashion_bags_accessories,44
1,49.99,baby,10
1,69.99,toys,18
0,109.99,bed_bath_table,153
1,153.0,bed_bath_table,12
1,50.9,auto,76
1,13.99,perfumery,24
1,99.9,stationery,6
0,13.5,sports_leisure,6
1,49.99,fashion_bags_accessories,40
1,188.16,construction_tools_construction,6
1,36.9,computers_accessories,5
0,229.9,auto,18
1,79.9,baby,5
1,64.99,health_beauty,3
0,197.9,cool_stuff,162
0,199.9,watches_gifts,10
0,1599.0,sports_leisure,6
1,19.9,auto,153
0,106.0,sports_leisure,13
1,19.49,sports_leisure,184
0,149.9,computers_accessories,4
1,44.99,computers_accessories,48
1,80.5,stationery,32
1,53.9,housewares,28
1,69.9,sports_leisure,22
1,110.65,watches_gifts,36
1,144.5,bed_bath_table,3
0,49.99,health_beauty,4
1,139.99,computers_accessories,304
1,45.9,furniture_decor,92
1,138.0,bed_bath_table,16
1,108.0,watches_gifts,29
1,56.99,perfumery,7
1,58.9,housewares,4
1,389.9,fashion_bags_accessories,2
1,1150.0,health_beauty,8
1,69.9,bed_bath_table,40
1,84.99,perfumery,8
0,44.99,furniture_decor,109
0,9.8,health_beauty,70
1,59.9,stationery,242
1,99.9,watches_gifts,11
1,59.0,auto,99
1,55.0,watches_gifts,11
0,49.9,garden_tools,314
1,16.99,pet_shop,153
0,41.9,computers_accessories,153
0,59.9,health_beauty,29
1,899.0,toys,5
1,37.0,auto,221
0,130.0,baby,129
1,49.9,garden_tools,8
1,122.9,bed_bath_table,44
1,108.9,fashion_bags_accessories,2
1,139.0,garden_tools,7
1,120.0,stationery,10
1,44.9,health_beauty,6
1,14.3,music,91
0,99.0,bed_bath_table,153
1,149.99,toys,273
1,89.9,bed_bath_table,273
1,329.0,garden_tools,50
0,907.9,baby,245
1,129.99,luggage_accessories,6
1,12.9,electronics,40
1,64.9,sports_leisure,61
1,89.0,garden_tools,12
1,100.0,health_beauty,51
1,1240.0,pet_shop,132
1,77.9,bed_bath_table,28
1,24.99,bed_bath_table,31
1,16.99,telephony,7
1,217.9,cool_stuff,12
0,139.85,furniture_decor,49
0,138.0,housewares,61
1,69.99,bed_bath_table,20
1,15.0,sports_leisure,100
1,98.9,health_beauty,172
1,109.0,bed_bath_table,102
0,9.5,electronics,11
1,155.55,watches_gifts,22
1,139.9,toys,107
1,49.0,watches_gifts,7
1,129.0,housewares,98
1,69.0,toys,4
1,219.9,perfumery,19
1,14.9,furniture_decor,133
1,39.9,sports_leisure,81
1,249.0,sports_leisure,4
0,259.9,auto,4
1,69.99,cool_stuff,11
1,149.99,computers_accessories,223
1,75.0,drinks,73
1,488.99,housewares,5
1,619.0,watches_gifts,3
1,57.9,bed_bath_table,30
1,16.9,electronics,35
1,35.0,furniture_decor,10
1,119.99,computers_accessories,150
1,120.0,sports_leisure,69
1,99.0,garden_tools,22
1,12.99,furniture_decor,2
1,119.9,stationery,33
0,29.9,sports_leisure,324
1,59.9,health_beauty,13
1,289.9,office_furniture,6
1,52.11,bed_bath_table,6
1,55.0,watches_gifts,199
0,24.99,telephony,242
0,189.0,health_beauty,5
1,109.99,sports_leisure,123
0,399.9,baby,282
1,170.3,sports_leisure,72
1,209.99,cool_stuff,3
1,299.0,furniture_decor,30
0,40.0,books_technical,256
1,28.69,toys,13
1,45.95,bed_bath_table,128
1,69.98,office_furniture,8
1,130.2,perfumery,0
1,169.9,computers_accessories,158
1,19.99,toys,13
1,12.0,fashion_bags_accessories,12
1,99.99,garden_tools,61
1,215.0,cool_stuff,44
1,89.99,health_beauty,185
1,52.9,housewares,8
1,56.8,fashion_shoes,17
1,149.96,office_furniture,11
1,131.0,health_beauty,156
0,85.0,housewares,6
1,74.99,sports_leisure,13
0,227.0,sports_leisure,18
0,21.99,bed_bath_table,5
1,13.65,electronics,3
1,119.99,garden_tools,77
1,175.0,signaling_and_security,11
1,13.2,electronics,18
1,1335.0,musical_instruments,13
1,59.99,perfumery,8
1,109.9,bed_bath_table,30
1,149.99,cool_stuff,11
1,179.0,housewares,6
1,19.99,health_beauty,18
1,94.0,sports_leisure,10
1,82.9,bed_bath_table,186
1,13.9,cool_stuff,5
1,49.9,garden_tools,54
1,32.0,housewares,131
1,180.0,computers_accessories,5
1,61.99,health_beauty,7
0,10.0,housewares,7
1,89.0,bed_bath_table,8
0,39.9,furniture_decor,8
0,32.99,bed_bath_table,116
0,27.9,baby,5
1,32.9,health_beauty,3
1,199.0,sports_leisure,17
1,149.0,sports_leisure,2
1,143.8,auto,111
1,9.88,costruction_tools_tools,2
1,99.0,auto,3
1,19.9,electronics,6
0,117.7,perfumery,222
0,121.97,bed_bath_table,222
0,78.0,furniture_decor,9
0,19.99,toys,153
1,89.0,stationery,5
1,44.0,auto,24
1,65.0,sports_leisure,43
1,139.9,toys,263
1,149.99,health_beauty,99
1,296.0,home_construction,197
1,40.0,small_appliances,31
1,159.9,watches_gifts,50
1,12.0,electronics,70
1,115.0,books_general_interest,8
1,119.99,health_beauty,303
0,70.97,toys,244
0,124.9,watches_gifts,10
1,29.99,telephony,13
1,42.0,furniture_decor,9
1,229.99,cool_stuff,5
0,35.9,baby,5
0,129.99,bed_bath_table,28
0,189.9,baby,7
1,119.99,toys,20
1,49.95,bed_bath_table,157
0,129.99,perfumery,107
1,29.98,telephony,29
0,89.0,sports_leisure,8
0,47.0,furniture_decor,7
0,17.9,furniture_decor,8
0,89.06,baby,38
0,99.49,baby,24
1,29.99,telephony,92
1,99.9,health_beauty,11
0,24.99,telephony,26
1,209.0,home_appliances,4
0,89.9,toys,101
1,100.0,home_appliances,3
1,59.99,watches_gifts,104
0,58.9,housewares,251
1,110.32,health_beauty,5
1,129.9,auto,4
1,44.9,housewares,4
0,190.83,watches_gifts,200
0,1200.0,watches_gifts,251
0,40.35,bed_bath_table,216
1,100.0,stationery,67
0,328.9,office_furniture,11
1,67.9,computers_accessories,6
1,62.99,cool_stuff,131
0,169.4,bed_bath_table,7
0,83.9,fashion_bags_accessories,6
1,39.9,furniture_decor,28
1,129.8,toys,17
1,57.12,auto,303
1,199.5,health_beauty,6
0,150.49,perfumery,70
1,49.0,watches_gifts,136
1,1099.99,watches_gifts,164
1,93.5,cool_stuff,6
0,16.9,perfumery,5
1,94.0,health_beauty,259
0,418.9,auto,259
1,89.9,bed_bath_table,259
1,53.99,auto,31
0,53.99,perfumery,202
1,210.9,watches_gifts,5
1,99.9,furniture_living_room,32
0,389.9,housewares,6
0,185.0,watches_gifts,9
1,24.99,telephony,153
1,104.0,watches_gifts,6
1,59.99,baby,153
1,349.9,perfumery,214
1,130.0,baby,17
1,45.9,furniture_decor,218
1,29.99,telephony,122
1,129.99,cool_stuff,40
1,210.0,electronics,17
1,37.99,telephony,90
0,89.0,garden_tools,242
1,43.99,bed_bath_table,3
1,185.0,electronics,5
0,64.89,sports_leisure,2
1,99.0,food,44
1,15.49,drinks,1
0,122.99,health_beauty,1
1,89.9,home_confort,8
1,88.0,bed_bath_table,13
0,199.9,watches_gifts,7
1,75.0,toys,7
0,38.4,furniture_decor,16
1,69.9,consoles_games,334
1,157.0,watches_gifts,318
1,155.0,telephony,41
1,129.99,luggage_accessories,4
0,21.9,party_supplies,11
1,128.9,toys,11
1,79.99,office_furniture,6
1,325.0,health_beauty,54
0,49.0,furniture_decor,3
1,59.9,auto,6
0,175.06,health_beauty,196
1,99.0,stationery,39
1,116.25,toys,46
1,19.99,health_beauty,16
1,205.0,bed_bath_table,5
1,24.89,telephony,31
1,225.0,furniture_decor,25
1,129.0,watches_gifts,14
1,29.9,computers_accessories,7
1,130.0,baby,8
1,229.9,watches_gifts,92
0,79.9,home_construction,6
1,49.99,toys,38
1,64.99,baby,38
1,109.9,baby,192
1,159.0,furniture_decor,200
1,110.32,health_beauty,23
1,109.89,computers_accessories,153
1,99.99,bed_bath_table,14
1,94.3,auto,3
1,69.9,furniture_decor,5
1,79.99,computers_accessories,33
1,27.9,baby,6
1,76.0,telephony,110
1,139.9,watches_gifts,153
1,75.0,furniture_decor,9
1,226.88,health_beauty,128
1,35.0,kitchen_dining_laundry_garden_furniture,123
1,38.0,health_beauty,247
1,69.0,housewares,61
1,27.99,telephony,61
0,69.9,bed_bath_table,9
1,199.9,construction_tools_safety,7
1,83.0,housewares,5
0,60.99,computers_accessories,10
1,119.0,furniture_decor,10
1,159.0,housewares,40
1,129.99,cool_stuff,106
1,34.99,health_beauty,2
0,69.9,housewares,166
1,67.7,electronics,150
0,179.0,sports_leisure,20
0,79.0,consoles_games,70
1,179.9,computers_accessories,23
0,63.5,perfumery,13
1,135.0,auto,9
1,59.9,health_beauty,78
1,61.9,garden_tools,42
1,1899.05,small_appliances,40
1,39.9,fashion_bags_accessories,276
1,7.68,christmas_supplies,8
1,179.0,watches_gifts,7
1,325.54,perfumery,36
0,84.9,bed_bath_table,242
1,88.9,electronics,9
1,109.9,luggage_accessories,4
1,107.9,housewares,33
1,499.9,watches_gifts,153
0,219.9,computers_accessories,18
1,44.9,books_general_interest,128
1,86.0,food,1
1,59.0,watches_gifts,13
1,23.99,health_beauty,181
1,119.9,auto,9
1,2.99,stationery,222
1,38.0,stationery,208
1,237.0,furniture_decor,40
1,249.9,furniture_decor,10
1,139.99,toys,153
1,259.9,fashion_bags_accessories,153
0,1299.9,computers,9
1,139.9,sports_leisure,9
0,79.9,christmas_supplies,342
1,47.0,fashio_female_clothing,1
1,100.0,construction_tools_lights,9
1,108.9,books_general_interest,4
1,12.0,health_beauty,61
1,18.42,stationery,153
1,93.0,computers_accessories,10
1,12.5,cool_stuff,2
1,45.9,furniture_decor,5
0,89.9,auto,7
1,235.0,watches_gifts,5
1,36.9,luggage_accessories,6
0,119.3,toys,309
0,112.0,toys,8
1,174.0,telephony,129
1,55.0,watches_gifts,202
1,246.9,office_furniture,104
1,292.9,office_furniture,3
1,79.9,toys,12
0,72.99,health_beauty,7
0,35.0,furniture_decor,44
1,130.0,baby,7
1,159.99,auto,2
1,157.77,health_beauty,16
1,136.97,office_furniture,151
1,59.9,housewares,105
1,19.9,electronics,6
1,199.0,cool_stuff,2
1,79.99,perfumery,47
1,39.99,bed_bath_table,101
1,89.9,toys,3
1,149.0,auto,20
1,45.65,computers_accessories,35
0,119.99,home_construction,225
0,149.9,computers_accessories,8
1,238.9,sports_leisure,49
1,249.9,cool_stuff,109
1,25.99,health_beauty,49
1,89.0,stationery,6
1,93.9,furniture_decor,5
0,29.99,telephony,59
1,69.9,furniture_decor,6
0,17.99,telephony,6
1,119.99,cool_stuff,7
1,139.9,toys,5
1,9.9,housewares,8
0,135.49,sports_leisure,91
1,59.9,toys,4
1,20.39,stationery,181
0,129.9,bed_bath_table,43
1,99.9,stationery,2
1,43.89,computers_accessories,3
1,19.9,furniture_decor,11
1,55.27,bed_bath_table,190
1,189.9,cool_stuff,17
1,179.0,perfumery,6
0,49.9,fashion_bags_accessories,6
0,94.9,pet_shop,130
1,13.49,sports_leisure,6
1,265.0,cool_stuff,4
1,149.9,cool_stuff,23
1,34.9,computers_accessories,11
0,26.14,health_beauty,99
0,327.0,health_beauty,242
1,79.9,bed_bath_table,242
1,89.9,fashion_bags_accessories,6
1,39.9,computers_accessories,6
1,29.98,telephony,13
1,13.99,computers_accessories,1
0,56.99,perfumery,3
0,27.9,food,122
1,119.9,health_beauty,6
1,25.99,bed_bath_table,43
0,269.0,computers_accessories,8
1,12.0,sports_leisure,3
1,58.9,auto,105
0,29.5,sports_leisure,10
1,99.97,bed_bath_table,12
1,28.0,sports_leisure,153
1,59.91,telephony,25
0,179.9,watches_gifts,242
0,24.99,telephony,28
1,94.9,fashion_bags_accessories,30
0,48.99,sports_leisure,253
1,159.9,bed_bath_table,2
1,99.0,computers_accessories,98
1,74.99,housewares,18
1,99.99,cool_stuff,3
1,49.9,auto,101
1,168.9,watches_gifts,2
1,48.65,art,12
1,32.5,computers_accessories,9
1,29.9,health_beauty,8
0,129.99,bed_bath_table,187
1,29.99,telephony,212
0,110.0,industry_commerce_and_business,8
1,19.89,electronics,14
1,35.0,fashion_bags_accessories,16
1,45.0,telephony,3
1,49.99,telephony,5
1,175.9,office_furniture,5
1,18.9,perfumery,190
0,110.0,industry_commerce_and_business,70
1,19.99,auto,32
0,9.8,health_beauty,334
1,27.9,auto,1
1,31.8,furniture_decor,10
1,120.0,home_appliances,16
1,101.0,furniture_decor,14
0,299.0,small_appliances,4
0,259.9,housewares,19
1,27.4,bed_bath_table,42
1,34.9,fashion_bags_accessories,6
1,169.0,auto,10
1,126.99,garden_tools,253
1,19.9,telephony,334
0,129.99,computers_accessories,65
1,113.99,bed_bath_table,21
1,34.99,furniture_decor,19
1,59.9,furniture_decor,136
1,159.9,furniture_decor,26
1,529.9,health_beauty,70
1,59.9,cool_stuff,49
1,84.9,health_beauty,3
0,49.9,fashion_bags_accessories,120
1,67.8,food,78
1,47.75,computers_accessories,4
0,28.99,telephony,50
1,88.0,housewares,2
1,59.9,stationery,82
1,29.9,sports_leisure,9
0,223.0,drinks,59
0,29.9,toys,6
0,47.4,furniture_decor,32
1,16.9,furniture_decor,2
1,329.9,garden_tools,2
1,55.9,health_beauty,190
1,34.0,fashion_bags_accessories,181
1,58.0,sports_leisure,194
